username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JolantaMiskow;2016-11-24 15:48;1;0;". @WojciechKuspik , Grupa #PTWP : Czasem system socjalny nie zachęca do podjęcia aktywności zawodowej @pulshr_pl #SilesiaHR #bezrobocie";;@WojciechKuspik @pulshr_pl;#PTWP #SilesiaHR #bezrobocie;"801799544384212992";https://twitter.com/JolantaMiskow/status/801799544384212992
RadiowaJedynka;2016-11-23 12:35;1;2;". @Stanislaw_Szwed : wciąż istotnym problemem są osoby pozostające długotrwale na bezrobociu http://www. polskieradio.pl/7/129/Artykul/ 1695636,Stanislaw-Szwed-spadek-bezrobocia-cieszy … #bezrobocie";;@Stanislaw_Szwed;#bezrobocie;"801388757815586816";https://twitter.com/RadiowaJedynka/status/801388757815586816
ManpowerGroupPL;2016-11-23 11:08;0;0;"Według danych #GUS stopa bezrobocia we wrześniu 2016 r. wyniosła 8,3%. #stopabezrobocia #bezrobocie";;;#GUS #stopabezrobocia #bezrobocie;"801366873300496384";https://twitter.com/ManpowerGroupPL/status/801366873300496384
RadiowaJedynka;2016-11-23 08:19;3;2;". @Stanislaw_Szwed : po objęciu wszystkich obywateli ubezpieczeniem zdrowotnym #bezrobocie rejestrowane spadłoby jeszcze o 2-3% @MRPiPS_GOV_PL";;@Stanislaw_Szwed @MRPiPS_GOV_PL;#bezrobocie;"801324238858842112";https://twitter.com/RadiowaJedynka/status/801324238858842112
RadiowaJedynka;2016-11-23 08:17;0;1;". @Stanislaw_Szwed : w Polsce #bezrobocie jest zróżnicowane, są tereny, gdzie jest dwucyfrowe @MRPiPS_GOV_PL";;@Stanislaw_Szwed @MRPiPS_GOV_PL;#bezrobocie;"801323773861515269";https://twitter.com/RadiowaJedynka/status/801323773861515269
RadiowaJedynka;2016-11-23 08:16;2;4;". @Stanislaw_Szwed : spadek bezrobocia jest wyraźny, jest wyższy niż zakładaliśmy w ustawie budżetowej @MRPiPS_GOV_PL #bezrobocie";;@Stanislaw_Szwed @MRPiPS_GOV_PL;#bezrobocie;"801323469262692356";https://twitter.com/RadiowaJedynka/status/801323469262692356
Macronextcom;2016-11-23 08:00;1;0;"#Norwegia : we IX 2016 stopa bezrobocia s.a. 4,8% (prognoza: 4,9%; poprzednio: 4,9%) http://www. macronext.com/pl/dane-makro/ d/2016-11-23/c/43 … #bezrobocie";;;#Norwegia #bezrobocie;"801319508409548800";https://twitter.com/Macronextcom/status/801319508409548800
PAH_org;2016-11-22 12:04;0;1;"#Bezrobocie przed kryzysem % Obecnie szacuje się, że wynosi nawet % #Syria #kryzys #dane pic.twitter.com/EdjF5rCg3D";;;#Bezrobocie #Syria #kryzys #dane;"801018392899682305";https://twitter.com/PAH_org/status/801018392899682305
Banasiak_B;2016-11-21 14:19;0;0;"#bezrobocie w #RP wg danych GUS wyniosło 8,3% we IX br., a ja od VIII br. ciągle pozostaję bezrobotny.";;;#bezrobocie #RP;"800690121016307712";https://twitter.com/Banasiak_B/status/800690121016307712
pulshr_pl;2016-11-21 11:13;0;0;"Podatek od darmozjadów nie spełnia swojej funkcji http://www. pulshr.pl/prawo-pracy/bi alorus-podatek-od-darmozjadow-nie-spelnia-swojej-funkcji-i-jest-krzywdzacy-dla-bezrobotnych,39339.html … #Białoruś #podatki #praca #bezrobocie";;;#Bia #podatki #praca #bezrobocie;"800643240181506048";https://twitter.com/pulshr_pl/status/800643240181506048
wgospodarce;2016-11-20 16:00;0;0;"Jak na Białorusi działa podatek „dla darmozjadów” http:// wgospodarce.pl/informacje/309 47-jak-na-bialorusi-dziala-podatek-dla-darmozjadow … #Białoruś #gospodarka #podatki #bezrobocie";;;#Bia #gospodarka #podatki #bezrobocie;"800353017467904000";https://twitter.com/wgospodarce/status/800353017467904000
Radio_eM_Kielce;2016-11-18 14:38;0;0;"#bezrobocie w woj. świętokrzyskim w X '16 10,6% - szacunki @MRPiPS_GOV_PL - posłuchaj komentarza ekspertów na http:// em.kielce.pl/region/bezrobo cie-ponownie-w-dol …";;@MRPiPS_GOV_PL;#bezrobocie;"799607791610531840";https://twitter.com/Radio_eM_Kielce/status/799607791610531840
anglia4u;2016-11-18 14:06;0;0;"Duże #bezrobocie wśród polskich 50-latków - #praca #zatrudnienie -... http:// fb.me/1yYXRMwuq";;;#bezrobocie #praca #zatrudnienie;"799599549132128258";https://twitter.com/anglia4u/status/799599549132128258
ibs_thinktank;2016-11-18 08:53;0;0;"11 mln os. bezrobotnych w 2015 w EU chcących podjąć #praca pozostawało bez niej ponad rok | długotrwałe #bezrobocie http:// ibs.org.pl/news/dlugotrwa le-bezrobocie-w-europie-po-wielkim-kryzysie/ …";;;#praca #bezrobocie;"799520872281280512";https://twitter.com/ibs_thinktank/status/799520872281280512
ibs_thinktank;2016-11-18 08:35;0;0;"Długotrwałe #bezrobocie w Europie - najnowsza publikacja @cepr_org pod red. @SamBen8 @mj_madrid | roz. o Polsce napisali ekonomiści IBS https:// twitter.com/voxeu/status/7 98456092111949824 …";;@cepr_org @SamBen8 @mj_madrid;#bezrobocie;"799516273168224256";https://twitter.com/ibs_thinktank/status/799516273168224256
Macronextcom;2016-11-17 09:30;0;0;"#Szwecja : w X 2016 stopa bezrobocia 6,4% (prognoza: 6,3%; poprzednio: 6,1%) http://www. macronext.com/pl/dane-makro/ d/2016-11-17/c/36 … #bezrobocie";;;#Szwecja #bezrobocie;"799167859054309376";https://twitter.com/Macronextcom/status/799167859054309376
MyPolacyde;2016-11-17 08:48;0;0;"Berlin nie chce wsparcia Federalnej Agencji Zatrudnienia. Sam pomoże bezrobotnym https://www. mypolacy.de/berlin,0/newsy /berlin-nie-chce-wsparcia-federalnej-agencji-zatrudnienia-sam-pomoze-bezrobotnym … #Berlin #Arbeiten #Bezrobocie pic.twitter.com/diBh1JvotV";;;#Berlin #Arbeiten #Bezrobocie;"799157240565534721";https://twitter.com/MyPolacyde/status/799157240565534721
Macronextcom;2016-11-17 07:45;0;0;"#Francja : w III kw. 2016 stopa bezrobocia s.a. 10,0% (poprzednio: 9,9%) http://www. macronext.com/pl/dane-makro/ d/2016-11-17/c/24 … #bezrobocie";;;#Francja #bezrobocie;"799141468304736256";https://twitter.com/Macronextcom/status/799141468304736256
p_magnowski;2016-11-16 20:11;0;0;"@rafalhirsch #Bezrobocie ... Czyli jestesmy okolo 2008r Grecji / Hiszpanii https://www. google.be/publicdata/exp lore?ds=z8o7pt6rd5uqa6_&ctype=l&strail=false&bcs=d&nselm=h&met_y=unemployment_rate&fdim_y=seasonality:sa&scale_y=lin&ind_y=false&rdim=country_group&idim=country:es:pl:el&ifdim=country_group&hl=en&dl=en&ind=false … pic.twitter.com/GlCU99jP38";;@rafalhirsch;#Bezrobocie;"798966670748516352";https://twitter.com/p_magnowski/status/798966670748516352
KMetaKowalski;2016-11-16 18:40;0;0;"Dla ekonom-matołków co im porównanie PKB nie pasuje: Porównanie #bezrobocie za rządów #PO i #PiS #dobrazmiana #DobryROK pic.twitter.com/RvNJURpgEk";;;#bezrobocie #PO #PiS #dobrazmiana #DobryROK;"798943880456478720";https://twitter.com/KMetaKowalski/status/798943880456478720
RadiowaJedynka;2016-11-15 17:41;2;1;"Kuchnia #CzerwonyRower wyjątkowe takie miejsce http://www. polskieradio.pl/7/5112/Artykul /1692410,Kuchnia-Czerwony-Rower-gotowanie-i-pomaganie … @APuscikowska #wykluczeniespoleczne #pomoc #bezdomnosc #bezrobocie";;@APuscikowska;#CzerwonyRower #wykluczeniespoleczne #pomoc #bezdomnosc #bezrobocie;"798566615323463682";https://twitter.com/RadiowaJedynka/status/798566615323463682
zielonalinia;2016-11-15 13:07;0;0;"Czeka nas rekordowo niskie bezrobocie. Oto najnowsza prognoza NBP http:// bit.ly/2gbP1oF #Bezrobocie #Praca #RynekPracy";;;#Bezrobocie #Praca #RynekPracy;"798497620247203840";https://twitter.com/zielonalinia/status/798497620247203840
DoRzeczy_pl;2016-11-14 17:08;6;6;"Prognoza #NBP : Wzrosną pensje i ceny, #bezrobocie będzie spadać https:// dorzeczy.pl/kraj/14493/Pro gnoza-NBP-Wzrosna-pensje-i-ceny-bezrobocie-bedzie-spadac.html … pic.twitter.com/NuLImbEd1o";;;#NBP #bezrobocie;"798195792448208896";https://twitter.com/DoRzeczy_pl/status/798195792448208896
nbppl;2016-11-14 11:30;5;2;"#Projekcja #NBP : kontynuacja poprawy na rynku #prac .y: wzrost #wynagrodzenia i spadek #bezrobocie – więcej w http://www. nbp.pl/home.aspx?f=/p olityka_pieniezna/dokumenty/projekcja_inflacji.html … pic.twitter.com/ARXRY4pFCr";;;#Projekcja #NBP #prac #wynagrodzenia #bezrobocie;"798110901735804928";https://twitter.com/nbppl/status/798110901735804928
zielonalinia;2016-11-09 16:02;0;0;"Kolejny dobry miesiąc na rynku pracy. Bezrobotnych ciągle mniej http:// bit.ly/2fZuUJk #Bezrobocie #RynekPracy #Praca";;;#Bezrobocie #RynekPracy #Praca;"796367297954934784";https://twitter.com/zielonalinia/status/796367297954934784
CinkciarzPL;2016-11-09 15:57;0;0;"Według Komisji Europejskiej w 2018 r. #bezrobocie w Polsce ma wynieść 4.7% - http:// ec.europa.eu/economy_financ e/eu/forecasts/2016_autumn/pl_en.pdf … . #praca #dane";;;#bezrobocie #praca #dane;"796366164028964865";https://twitter.com/CinkciarzPL/status/796366164028964865
AgropolskaPL;2016-11-08 15:39;0;0;"Bezrobocie wciąż spada. A jest już połowa jesieni http://www. agropolska.pl/aktualnosci/po lska/bezrobocie-wciaz-spada-a-jest-juz-polowa-jesieni,2855.html … #praca #bezrobocie #gospodarka #zatrudnienie @MRPiPS_GOV_PL pic.twitter.com/WhpadiQGuI";;@MRPiPS_GOV_PL;#praca #bezrobocie #gospodarka #zatrudnienie;"795999076793942016";https://twitter.com/AgropolskaPL/status/795999076793942016
zielonalinia;2016-11-08 13:35;0;0;"W październiku bezrobocie spadło do 8,2% http:// goo.gl/7LU44K #StopaBezrobocia #Bezrobocie";;;#StopaBezrobocia #Bezrobocie;"795967880429010945";https://twitter.com/zielonalinia/status/795967880429010945
PSamorzadowy;2016-11-08 11:49;0;0;"Bezrobocie spadło w 14 regionach. Gdzie najmocniej? http:// bit.ly/2fyzT2U | @pulshr_pl #bezrobocie";;@pulshr_pl;#bezrobocie;"795941332170735616";https://twitter.com/PSamorzadowy/status/795941332170735616
BIPolska;2016-11-08 11:35;0;0;"Najnowsze dane resortu pracy: #bezrobocie w Polsce wciąż spada #praca http:// businessinsider.com.pl/re47hm3?utm_so urce=tw&utm_medium=social&utm_campaign=tw_bi … pic.twitter.com/a36HUjR9N2";;;#bezrobocie #praca;"795937661961715713";https://twitter.com/BIPolska/status/795937661961715713
muszkieterowie;2016-11-08 11:10;0;0;"Dane makroekonomiczne na koniec października 2016r. #bezrobocie #inflacja #sprzedażdetaliczna http://www. slideshare.net/Grupa_Muszkiet erow/dane-makroekonomiczne-na-koniec-padziernika-2016r … przez @SlideShare";;@SlideShare;#bezrobocie #inflacja #sprzeda;"795931504878743552";https://twitter.com/muszkieterowie/status/795931504878743552
Macronextcom;2016-11-08 07:46;0;0;"#Szwajcaria : w X 2016 stopa bezrobocia s.a. 3,3% (prognoza: 3,3%; poprzednio: 3,3%) http://www. macronext.com/pl/dane-makro/ d/2016-11-08/c/26 … #bezrobocie #CHF #CHFPLN #EURCHF";;;#Szwajcaria #bezrobocie #CHF #CHFPLN #EURCHF;"795880128639279104";https://twitter.com/Macronextcom/status/795880128639279104
PE_Wroclaw;2016-11-07 15:21;5;5;"#Bezrobocie we wrześniu 2016: UE: 8.5% Polska: 5.7 % Więcej danych z #Eurostat : http:// bit.ly/2e532TA pic.twitter.com/PD13HxXFlN";;;#Bezrobocie #Eurostat;"795632324742443008";https://twitter.com/PE_Wroclaw/status/795632324742443008
Mysaver_pl;2016-11-07 12:28;0;0;"Przed nami rok podwyżek? http:// mysaver.pl/twoje-pieniadz e/przed-nami-rok-podwyzek/ … #praca #bezrobocie #pensje";;;#praca #bezrobocie #pensje;"795588759236608000";https://twitter.com/Mysaver_pl/status/795588759236608000
pulshr_pl;2016-11-07 11:40;1;0;"Co druga osoba 50+ jest bezrobotna http://www. pulshr.pl/rekrutacja/akt ywizacja-zawodowa-bezrobocie-co-druga-osoba-50-jest-bezrobotna,38999.html … @Polski_HR #bezrobocie #50+ #HR #praca";;@Polski_HR;#bezrobocie #50 #HR #praca;"795576623080861696";https://twitter.com/pulshr_pl/status/795576623080861696
KMichalcewicz;2016-11-05 09:32;0;0;"#bezrobocie w #polska wynosi wg #GUS 8,3%, wg #EUROSTAT 5,9%. Wymagania pracowników rosną.";;;#bezrobocie #polska #GUS #EUROSTAT;"794819573698666496";https://twitter.com/KMichalcewicz/status/794819573698666496
iar_pr;2016-11-04 19:02;1;0;"#USA : w październiku w Stanach Zjednoczonych #bezrobocie spadło do 4,9% - przybyło 160 tysięcy nowych miejsc pracy.";;;#USA #bezrobocie;"794600677293064192";https://twitter.com/iar_pr/status/794600677293064192
Macronextcom;2016-11-04 13:31;1;0;"#USA : rynek pracy w X 2016: #NFP +161 tys. (prog. +175 tys.) #bezrobocie 4,9% (prog. 5%) http://www. macronext.com/pl/dane-makro/ d/2016-11-04/c/5 …";;;#USA #NFP #bezrobocie;"794517438553554944";https://twitter.com/Macronextcom/status/794517438553554944
plzebala;2016-11-04 10:43;0;0;"Nigdy tak nie było. Sześciocyfrowe bezrobocie w Polsce Cenię dobre dziennikarstwo. #wyborcza #bezrobocie @EU_Eurostat pic.twitter.com/1sPb8Ikc71";;@EU_Eurostat;#wyborcza #bezrobocie;"794475125412425728";https://twitter.com/plzebala/status/794475125412425728
Zdrojewski_S;2016-11-03 19:06;0;0;"Takiego wyniku w mojej zawodowej karierze nie pamietam. #bezrobocie #polska https:// twitter.com/europarl_pl/st atus/794120387537858560 …";;;#bezrobocie #polska;"794239232315424768";https://twitter.com/Zdrojewski_S/status/794239232315424768
iar_pr;2016-11-03 13:42;0;0;". @EU_Eurostat : Spadek bezrobocia w #Polska . #bezrobocie http://www. polskieradio.pl/78/3564/Artyku l/1688115,Eurostat-Spadek-bezrobocia-w-Polsce …";;@EU_Eurostat;#Polska #bezrobocie;"794157833289875457";https://twitter.com/iar_pr/status/794157833289875457
easyMarketsPL;2016-11-03 11:02;1;0;"#Bezrobocie w Polsce wg @EU_Eurostat to 5,7%. Niższe ma tylko 5 krajów #UE . #polska #gospodarka pic.twitter.com/6M7ZrEFStS";;@EU_Eurostat;#Bezrobocie #UE #polska #gospodarka;"794117590289416192";https://twitter.com/easyMarketsPL/status/794117590289416192
Macronextcom;2016-11-03 11:00;1;0;"Strefa Euro: we IX 2016 stopa bezrobocia 10% (prognoza: 10%; poprzednio: 10%) http://www. macronext.com/pl/dane-makro/ d/2016-11-03/c/2 … #bezrobocie";;;#bezrobocie;"794116998712197125";https://twitter.com/Macronextcom/status/794116998712197125
Macronextcom;2016-11-03 10:00;0;0;"#Włochy : we IX 2016 stopa bezrobocia 11,7% (prognoza: 11,4%; poprzednio: 11,5%) http://www. macronext.com/pl/dane-makro/ d/2016-11-03/c/39 … #bezrobocie";;;#W #bezrobocie;"794101904485875712";https://twitter.com/Macronextcom/status/794101904485875712
cimpoznan;2016-11-03 08:55;6;10;"#Bezrobocie w Poznaniu wynosi 2%! Najniższe w kraju! #Polska #poznań #poznan #bezrobocie #gospodarka #epoznan http:// epoznan.pl/news-news-7140 0-Wielkopolska_z_najnizszym_bezrobociem_w_kraju._Najlepiej_w_Poznaniu … pic.twitter.com/QVbSNuOqMW";;;#Bezrobocie #Polska #pozna #poznan #bezrobocie #gospodarka #epoznan;"794085470984671232";https://twitter.com/cimpoznan/status/794085470984671232
pulshr_pl;2016-11-02 11:14;0;0;"Najniższa stopa bezrobocia w historii Niemiec http://www. pulshr.pl/rekrutacja/bez robocie-pazdziernik-2016-najnizsza-stopa-bezrobocia-w-historii-niemiec,38869.html … #niemcy #bezrobocie #praca";;;#niemcy #bezrobocie #praca;"793758171722637313";https://twitter.com/pulshr_pl/status/793758171722637313
plusradom;2016-11-02 10:45;0;0;"#Bezrobocie spada, ale utrzymuje się na wysokim poziomie. Najw. w pow. #Szydłowiec , #Radom i #Przysucha . http:// radioplus.com.pl/region/szydlow iec-radom-i-przysucha-w-czolowce-bezrobocia-19295 …";;;#Bezrobocie #Szyd #Radom #Przysucha;"793750794831003648";https://twitter.com/plusradom/status/793750794831003648
InnPoland;2016-10-31 19:20;0;0;"Testy dla bezrobotnych w polskich urzędach pracy rodem z Bravo Girl. #bezrobocie #praca http:// innpoland.pl/129845,testy-d la-bezrobotnych-rodem-z-bravo-girl-za-niepelnosprawnosc-i-bycie-kobieta-dostaniesz-punkty-karne … pic.twitter.com/ZlVXeIy8p4";;;#bezrobocie #praca;"793155577723494401";https://twitter.com/InnPoland/status/793155577723494401
Macronextcom;2016-10-31 08:56;0;0;"#Polska : w X 2016 Wskaźnik Rynku Pracy wg BIEC 74,37 pkt. (poprzednio: 75,05 pkt.) http://www. macronext.com/pl/dane-makro/ d/2016-10-31/c/1 … #bezrobocie";;;#Polska #bezrobocie;"792998747374510080";https://twitter.com/Macronextcom/status/792998747374510080
aburtan1997;2016-10-28 11:49;0;0;"Bezrobocie w @malopolskaPL spada, powiat myślenicki w czołówce http://www. gazetakrakowska.pl/strefa-biznesu /wiadomosci/z-regionu/a/bezrobocie-wciaz-spada-ale-niewiele-wideo,10791244/ … #małopolska #bezrobocie #myślenice";;@malopolskaPL;#ma #bezrobocie #my;"791939885426847745";https://twitter.com/aburtan1997/status/791939885426847745
punkt_press;2016-10-27 21:00;0;0;"Austria: Bezrobocie a obcokrajowcy #bezrobocie #austria #obcokrajowcy #emigracja #praca http:// job-profi.pl/pl/aktualnosci /gospodarka/4853-austria-bezrobocie-a-obcokrajowcy … pic.twitter.com/n3J82fpeVQ";;;#bezrobocie #austria #obcokrajowcy #emigracja #praca;"791716122726850560";https://twitter.com/punkt_press/status/791716122726850560
lodzkiePL;2016-10-27 14:31;3;3;"Chwalimy się :) Tak dobrze to już dawno nie było :) #praca #bezrobocie #łódzkie @PAPsamorzad @PSamorzadowy @WitekStepien pic.twitter.com/MOBRZLq6i2";;@PAPsamorzad @PSamorzadowy @WitekStepien;#praca #bezrobocie #;"791618231010197508";https://twitter.com/lodzkiePL/status/791618231010197508
OutsourcingPL;2016-10-27 13:40;0;0;"Confidence Index @PageGroupPR za III kwartał 2016 r. http:// goo.gl/eXIxu7 @PagePersonnelPL #rynekpracy #HR #wynagrodzenie #bezrobocie pic.twitter.com/o4WSbed4PA";;@PageGroupPR @PagePersonnelPL;#rynekpracy #HR #wynagrodzenie #bezrobocie;"791605365309861897";https://twitter.com/OutsourcingPL/status/791605365309861897
gospodarz;2016-10-27 11:28;0;1;"Rośnie zapotrzebowanie na pracowników niższego szczebla http://www. gospodarz.pl/aktualnosci/bi znes/rosnie-zapotrzebowanie-na-pracownikow-nizszego-szczebla.html … #praca #bezrobocie #rynekpracy";;;#praca #bezrobocie #rynekpracy;"791572161966247936";https://twitter.com/gospodarz/status/791572161966247936
Macronextcom;2016-10-27 09:56;0;0;"#Norwegia : w VIII 2016 stopa bezrobocia s.a. 4,9% (prognoza: 4,9%; poprzednio: 5,0%) http://www. macronext.com/pl/dane-makro/ d/2016-10-27/c/43 … #bezrobocie";;;#Norwegia #bezrobocie;"791549090442149888";https://twitter.com/Macronextcom/status/791549090442149888
Macronextcom;2016-10-27 09:01;0;1;"#Hiszpania : w III kw. 2016 stopa bezrobocia 18,9% (prognoza: 19,35%; poprzednio: 20%) http://www. macronext.com/pl/dane-makro/ d/2016-10-27/r/1 … Najniższe #bezrobocie od 7 lat";;;#Hiszpania #bezrobocie;"791535275063345152";https://twitter.com/Macronextcom/status/791535275063345152
Macronextcom;2016-10-27 09:00;0;0;"#Węgry : w IX 2016 stopa bezrobocia 4,9% (poprzednio: 4,9%) http://www. macronext.com/pl/dane-makro/ d/2016-10-27/c/27 … #bezrobocie";;;#W #bezrobocie;"791535048109547520";https://twitter.com/Macronextcom/status/791535048109547520
ChelmGada;2016-10-27 08:19;0;0;"W Chełmskiej Bibliotece Publicznej zostało zorganizowane II Forum Doradztwa Zawodowego http://www. chelm.gada.pl/aktualnosc,115 6,0,0,0,Klaster-na-bezrobocie.html … #Chełm #bezrobocie pic.twitter.com/P1rXcEwPfG";;;#Che #bezrobocie;"791524701004763136";https://twitter.com/ChelmGada/status/791524701004763136
RadiowaJedynka;2016-10-27 07:23;0;1;". @E_Rafalska : nasze prognozy mówiły, że we wrześniu #bezrobocie wyniesie 8,4%, a mamy je jeszcze niższe @MRPiPS_GOV_PL";;@E_Rafalska @MRPiPS_GOV_PL;#bezrobocie;"791510555026677761";https://twitter.com/RadiowaJedynka/status/791510555026677761
AndrzejNowak;2016-10-27 06:33;0;0;""Gazeta informuje o tylko ośmioprocentowym poziomie #bezrobocie w #Polska , #najniższe od przełomu w 1989 roku." http:// wiadomosci.wp.pl/kat,1356,title ,Die-Welt-Polska-zaplaci-wysoka-cene-za-podzial-narodu,wid,18559071,wiadomosc.html …";;;#bezrobocie #Polska #najni;"791497953668104192";https://twitter.com/AndrzejNowak/status/791497953668104192
ksietczynski;2016-10-25 12:19;1;5;"Nie dajcie się zwieść! PiSowski GUS celowo nie pokazuje ćwierć miliarda kobiet wypchanych z rynku pracy przez 500+ #bezrobocie";;;#bezrobocie;"790860276841275392";https://twitter.com/ksietczynski/status/790860276841275392
pulshr_pl;2016-10-25 12:09;0;0;"#Bezrobocie rekordowo niskie. We wszystkich województwach! http://www. pulshr.pl/rekrutacja/wrz esien-2016-r-bezrobocie-rekordowo-niskie-coraz-wiecej-miejsc-pracy,38697.html … @MRPiPS_GOV_PL #GUS @E_Rafalska";;@MRPiPS_GOV_PL @E_Rafalska;#Bezrobocie #GUS;"790857907734716417";https://twitter.com/pulshr_pl/status/790857907734716417
BIPolska;2016-10-25 11:25;1;1;"Stopa bezrobocia najniższa od ćwierć wieku. Polska ofiarą swojego sukcesu #bezrobocie http:// businessinsider.com.pl/gr3r55t?utm_so urce=tw&utm_medium=social&utm_campaign=tw_bi … pic.twitter.com/c0Mq9Yswl7";;;#bezrobocie;"790846667738218496";https://twitter.com/BIPolska/status/790846667738218496
wgospodarce;2016-10-25 11:24;1;1;"Bezrobocie wciąż rekordowo niskie http:// wgospodarce.pl/biezace-analiz y/30312-bezrobocie-wciaz-rekordowo-niskie … #gospodarka #rynekpracy #bezrobocie";;;#gospodarka #rynekpracy #bezrobocie;"790846437030584320";https://twitter.com/wgospodarce/status/790846437030584320
PolskieRadio24;2016-10-25 11:23;5;4;"Rekordowo niskie #bezrobocie . Dyskusja ekspertów #GUS #praca #zatrudnienie #gospodarka http://www. polskieradio.pl/130/4765/Artyk ul/1684552,Rekordowo-niskie-bezrobocie …";;;#bezrobocie #GUS #praca #zatrudnienie #gospodarka;"790846218117214208";https://twitter.com/PolskieRadio24/status/790846218117214208
michaltarabasz;2016-10-25 10:51;0;0;"Kolejny spadek stopy bezrobocia w Polsce #bezrobocie";;;#bezrobocie;"790838247865872384";https://twitter.com/michaltarabasz/status/790838247865872384
iar_pr;2016-10-25 10:22;0;0;"Rekordowo niskie #bezrobocie . We wrześniu wskaźnik bezrobocia wyniósł 8,3% - poinformował #GUS .";;;#bezrobocie #GUS;"790830839278043136";https://twitter.com/iar_pr/status/790830839278043136
Gospodarka_PRSA;2016-10-25 10:08;0;0;"#GUS : stopa #bezrobocie we wrześniu wyniosła 8,3 proc. http://www. polskieradio.pl/42/275/Artykul /1684453,GUS-stopa-bezrobocia-we-wrzesniu-wyniosla-83-proc …";;;#GUS #bezrobocie;"790827421939429376";https://twitter.com/Gospodarka_PRSA/status/790827421939429376
ZMYsliwy;2016-10-24 18:56;0;0;"Minister Pracy o transferze Sławomira Nowaka "To wspaniała promocja mobilności zawodowej!" #aszdziennik #praca #bezrobocie #polityka";;;#aszdziennik #praca #bezrobocie #polityka;"790597926233993216";https://twitter.com/ZMYsliwy/status/790597926233993216
POLSKIERADIOCOM;2016-10-21 14:56;0;0;"#Bezrobocie w Illinois utrzymuje się na poziomie 5,5 proc. http:// fb.me/7FlzyEcgt";;;#Bezrobocie;"789450265984401408";https://twitter.com/POLSKIERADIOCOM/status/789450265984401408
PolskieRadio24;2016-10-21 14:52;1;1;"Raport „Bariery Rynku Pracy”. Rozmowa z dr. Moniką Gładoch @PracodawcyRP #praca #zarobki #zatrudnienie #bezrobocie http://www. polskieradio.pl/130/2791/Artyk ul/1683243,Raport-Bariery-Rynku-Pracy …";;@PracodawcyRP;#praca #zarobki #zatrudnienie #bezrobocie;"789449188551618561";https://twitter.com/PolskieRadio24/status/789449188551618561
PracodawcyRP;2016-10-21 13:21;0;0;"M.Gładoch w @PolskieRadio24 : Największym osiągnięciem #pracodawcy jest to, że #bezrobocie maleje szybciej niż wskazuje na to #PKB .";;@PolskieRadio24;#pracodawcy #bezrobocie #PKB;"789426313908068352";https://twitter.com/PracodawcyRP/status/789426313908068352
Macronextcom;2016-10-20 02:32;0;0;"#Australia : we IX 2016 stopa bezrobocia 5,6% (prognoza: 5,7%; poprzednio: 5,6%) http://www. macronext.com/pl/dane-makro/ d/2016-10-20/c/34 … #bezrobocie";;;#Australia #bezrobocie;"788900581956001792";https://twitter.com/Macronextcom/status/788900581956001792
PracodawcyRP;2016-10-19 14:02;0;0;"Mec. Monika Gładoch: #Bezrobocie maleje tak, jakby nasza #gospodarka rosła o 5 proc. rocznie, a nie o 3 proc. http:// bit.ly/2erzqLR";;;#Bezrobocie #gospodarka;"788711962624552960";https://twitter.com/PracodawcyRP/status/788711962624552960
pulshr_pl;2016-10-19 09:33;0;0;"Stopa bezrobocia będzie spadała i może dojść do około 6 proc. http://www. pulshr.pl/rekrutacja/kos iniak-kamysz-brakuje-pracownikow-z-okreslonymi-kwalifikacjami-wiec-presja-placowa-bedzie-rosla,38562.html … @nowePSL @KosiniakKamysz #bezrobocie #PSL";;@nowePSL @KosiniakKamysz;#bezrobocie #PSL;"788644215739801601";https://twitter.com/pulshr_pl/status/788644215739801601
zielonalinia;2016-10-18 13:38;0;0;"We wrześniu bezrobocie spadło do 8,4% http:// bit.ly/2eilkS6 #Wrzesien #Bezrobocie #Praca #StopaBezrobocia";;;#Wrzesien #Bezrobocie #Praca #StopaBezrobocia;"788343388764508160";https://twitter.com/zielonalinia/status/788343388764508160
ibs_thinktank;2016-10-18 11:18;1;1;"Przy #umówyczasowe zagrożenie #bezrobocie .m spadło, ale wciąż jest 5-krotnie większe niż przy #zatrudnienie na czas nieokreślony - zobacz pic.twitter.com/ysf3CoxUO5";;;#um #bezrobocie #zatrudnienie;"788308146141990912";https://twitter.com/ibs_thinktank/status/788308146141990912
punkt_press;2016-10-17 19:00;0;0;"Austria: Bezrobocie będzie nadal rosnąć #bezrobocie #austria #praca #pracownik #gospodarka http:// job-profi.pl/pl/aktualnosci /gospodarka/4802-austria-bezrobocie-bedzie-nadal-rosnac … pic.twitter.com/H87ag2r88P";;;#bezrobocie #austria #praca #pracownik #gospodarka;"788062022906765314";https://twitter.com/punkt_press/status/788062022906765314
StowLibertarian;2016-10-15 15:26;0;4;"Czyli mamy rozumieć, że dobrze jest wtedy, gdy #bezrobocie jest wysokie... #ekonomia #gospodarka pic.twitter.com/xPF1ypG3e0";;;#bezrobocie #ekonomia #gospodarka;"787283455625326592";https://twitter.com/StowLibertarian/status/787283455625326592
Radio_eM_Kielce;2016-10-14 16:41;0;0;"#Bezrobocie w Świętokrzyskiem wciąż spada. Mamy pierwsze dane za wrzesień. http:// em.kielce.pl/informacje/bez robocie-w-dol-em …";;;#Bezrobocie;"786939889312993280";https://twitter.com/Radio_eM_Kielce/status/786939889312993280
